year_month,sharpe,total_profit,win_rate,num_trades,report
2025-02,-0.3314735458832467,-111.49879364554704,0.5,2,SL1.5_PT1.5
2025-03,0.0,0.0,,0,SL1.5_PT1.5
2025-04,-18.322026959690294,-6163.037528992473,0.0,1,SL1.5_PT1.5
2025-05,3.1376534327449743,1055.4223013383344,1.0,1,SL1.5_PT1.5
2025-06,-1.8093737735953277,-608.6247168599969,0.5,2,SL1.5_PT1.5
2025-07,0.3605830754152895,121.29045716356246,1.0,1,SL1.5_PT1.5
2025-08,-2.680983914863341,-901.8109469154076,0.0,1,SL1.5_PT1.5
2025-09,0.0,0.0,,0,SL1.5_PT1.5
2025-10,0.0,0.0,,0,SL1.5_PT1.5
2025-11,0.958389947482226,322.37662496278335,0.5,2,SL1.5_PT1.5
2025-12,0.509009981693571,171.21727998277527,0.5,2,SL1.5_PT1.5
2020-12,-4.562282804504734,-1783.2448869990392,0.0,1,SL1.5_PT1.5
2021-01,5.0660218982433145,1980.1397753220288,1.0,3,SL1.5_PT1.5
2021-02,-4.248832888316053,-1660.7277208510234,0.0,1,SL1.5_PT1.5
2021-03,-4.863514876775525,-1900.9865035745438,0.3333333333333333,3,SL1.5_PT1.5
2021-04,-0.701442256499064,-274.1704911830453,0.3333333333333333,3,SL1.5_PT1.5
2021-05,0.0,0.0,,0,SL1.5_PT1.5
2021-06,1.978532349619618,773.34261101431,0.6666666666666666,3,SL1.5_PT1.5
2021-07,-0.6096005031117333,-238.27259879915502,0.0,1,SL1.5_PT1.5
2021-08,-1.254277345531464,-490.2553741493711,0.0,1,SL1.5_PT1.5
2021-09,2.203963645714574,861.4562206603338,0.5,2,SL1.5_PT1.5
2021-10,-1.0878535589009892,-425.2058409878621,0.0,1,SL1.5_PT1.5
2021-11,2.837679043939764,1109.1545313792165,1.0,1,SL1.5_PT1.5
2021-12,2.901285877517763,1134.016330968705,1.0,1,SL1.5_PT1.5
2022-01,0.0,0.0,,0,SL1.5_PT1.5
2022-02,6.3499039106043265,2481.966630902357,0.6666666666666666,3,SL1.5_PT1.5
2022-03,0.0,0.0,,0,SL1.5_PT1.5
2022-04,0.8341975470880075,326.06012698796656,0.5,2,SL1.5_PT1.5
2022-05,5.375133585343646,2100.961271742427,0.6666666666666666,3,SL1.5_PT1.5
2022-06,-2.2671815375658477,-886.1659958411558,0.3333333333333333,3,SL1.5_PT1.5
2022-07,2.59942816163539,1016.0301710759087,0.5,2,SL1.5_PT1.5
2022-08,-0.8191343396370289,-320.1724192723815,0.0,1,SL1.5_PT1.5
2022-09,0.745796470463017,291.507080924914,1.0,1,SL1.5_PT1.5
2022-10,2.1727078150140335,849.2393540884912,1.0,1,SL1.5_PT1.5
2022-11,4.15930564845372,1625.7344949655067,1.0,2,SL1.5_PT1.5
2022-12,-0.5761840594297991,-225.2112203421549,0.3333333333333333,3,SL1.5_PT1.5
2023-01,9.90265927871011,3870.6207578840317,1.0,3,SL1.5_PT1.5
2023-02,0.0,0.0,,0,SL1.5_PT1.5
2023-03,-2.2261534204756543,-870.1294669455674,0.25,4,SL1.5_PT1.5
2023-04,0.11849931543930907,46.317448396970576,1.0,1,SL1.5_PT1.5
2023-05,0.39416897248702515,154.06756549750034,1.0,1,SL1.5_PT1.5
2023-06,-4.9645376274367665,-1940.4729429967915,0.0,2,SL1.5_PT1.5
2023-07,2.969924250829406,1160.844792400132,1.0,1,SL1.5_PT1.5
2023-08,0.0,0.0,,0,SL1.5_PT1.5
2023-09,0.682270118847785,266.6767390627849,0.6666666666666666,3,SL1.5_PT1.5
2023-10,-2.1313066300933055,-833.0570053632667,0.0,3,SL1.5_PT1.5
2023-11,-0.47180816307487145,-184.4141475878998,0.0,1,SL1.5_PT1.5
2023-12,-3.5990093936890877,-1406.733290014512,0.0,2,SL1.5_PT1.5
2024-01,0.15411402415374334,60.23805567591137,0.5,2,SL1.5_PT1.5
2024-02,-2.37130851368115,-926.8657739375382,0.5,2,SL1.5_PT1.5
2024-03,0.7508552533020141,293.4843911923031,1.0,1,SL1.5_PT1.5
2024-04,-3.6273909466420973,-1417.8266968367661,0.0,2,SL1.5_PT1.5
2024-05,1.8005288819736276,703.7669649727293,1.0,1,SL1.5_PT1.5
2024-06,-2.0136709971262987,-787.077141771693,0.5,2,SL1.5_PT1.5
2024-07,-2.3024972852005687,-899.969749159118,0.0,2,SL1.5_PT1.5
2024-08,1.3960406170239643,545.6659306373749,1.0,1,SL1.5_PT1.5
2024-09,-1.784824503682964,-697.6286448618687,0.0,1,SL1.5_PT1.5
2024-10,-6.250655619399357,-2443.173768772043,0.25,4,SL1.5_PT1.5
2024-11,2.7378330771405253,1070.1280577010803,1.0,1,SL1.5_PT1.5
2024-12,2.5440976318389317,994.4033038731437,1.0,1,SL1.5_PT1.5
2025-01,-1.0689199783080485,-417.805332901952,0.0,1,SL1.5_PT1.5
2025-02,-0.2852603322632575,-111.49879364554704,0.5,2,SL1.5_PT1.5
2025-03,0.0,0.0,,0,SL1.5_PT1.5
2025-04,-15.767615736365688,-6163.037528992473,0.0,1,SL1.5_PT1.5
2025-05,2.700209630203914,1055.4223013383344,1.0,1,SL1.5_PT1.5
2025-06,-1.5571154025848735,-608.6247168599969,0.5,2,SL1.5_PT1.5
2025-07,0.31031148391462465,121.29045716356246,1.0,1,SL1.5_PT1.5
2025-08,-2.307207835571106,-901.8109469154076,0.0,1,SL1.5_PT1.5
2025-09,0.0,0.0,,0,SL1.5_PT1.5
2025-10,0.0,0.0,,0,SL1.5_PT1.5
2025-11,0.8247736154270383,322.37662496278335,0.5,2,SL1.5_PT1.5
2025-12,0.4380450817464809,171.21727998277527,0.5,2,SL1.5_PT1.5
2020-12,-4.407610121088575,-1783.2448869990392,0.0,1,SL1.5_PT1.5
2021-01,4.894271212276934,1980.1397753220288,1.0,3,SL1.5_PT1.5
2021-02,-4.104786933169699,-1660.7277208510234,0.0,1,SL1.5_PT1.5
2021-03,-4.698629680250112,-1900.9865035745438,0.3333333333333333,3,SL1.5_PT1.5
2021-04,-0.6776616272125432,-274.1704911830453,0.3333333333333333,3,SL1.5_PT1.5
2021-05,0.0,0.0,,0,SL1.5_PT1.5
2021-06,1.9114552040645074,773.34261101431,0.6666666666666666,3,SL1.5_PT1.5
2021-07,-0.588933536667866,-238.27259879915502,0.0,1,SL1.5_PT1.5
2021-08,-1.2117542378911632,-490.2553741493711,0.0,1,SL1.5_PT1.5
2021-09,2.129243821047471,861.4562206603338,0.5,2,SL1.5_PT1.5
2021-10,-1.0509726296975441,-425.2058409878621,0.0,1,SL1.5_PT1.5
2021-11,2.741474698175273,1109.1545313792165,1.0,1,SL1.5_PT1.5
2021-12,2.8029251026026287,1134.016330968705,1.0,1,SL1.5_PT1.5
2022-01,0.0,0.0,,0,SL1.5_PT1.5
2022-02,6.134626445490116,2481.966630902357,0.6666666666666666,3,SL1.5_PT1.5
2022-03,0.0,0.0,,0,SL1.5_PT1.5
2022-04,0.8059161847446036,326.06012698796656,0.5,2,SL1.5_PT1.5
2022-05,5.192903247815136,2100.961271742427,0.6666666666666666,3,SL1.5_PT1.5
2022-06,-6.074839423042957,-2457.777807671898,0.0,3,SL1.5_PT1.5
2022-07,2.511301110697055,1016.0301710759087,0.5,2,SL1.5_PT1.5
2022-08,-0.791363657323148,-320.1724192723815,0.0,1,SL1.5_PT1.5
2022-09,0.7205121235008086,291.507080924914,1.0,1,SL1.5_PT1.5
2022-10,2.099047640398015,849.2393540884912,1.0,1,SL1.5_PT1.5
2022-11,4.01829488841072,1625.7344949655067,1.0,2,SL1.5_PT1.5
2022-12,-0.5566499931668252,-225.2112203421549,0.3333333333333333,3,SL1.5_PT1.5
2023-01,9.566934609892636,3870.6207578840317,1.0,3,SL1.5_PT1.5
2023-02,0.0,0.0,,0,SL1.5_PT1.5
2023-03,-2.15068130750163,-870.1294669455674,0.25,4,SL1.5_PT1.5
2023-04,0.1144818952382031,46.317448396970576,1.0,1,SL1.5_PT1.5
2023-05,0.3808056683460017,154.06756549750034,1.0,1,SL1.5_PT1.5
2023-06,-4.796227509528701,-1940.4729429967915,0.0,2,SL1.5_PT1.5
2023-07,2.8692364651084206,1160.844792400132,1.0,1,SL1.5_PT1.5
2023-08,0.0,0.0,,0,SL1.5_PT1.5
2023-09,0.6591394724984068,266.6767390627849,0.6666666666666666,3,SL1.5_PT1.5
2023-10,-4.848704952925646,-1961.7044335437072,0.0,3,SL1.5_PT1.5
2023-11,-0.45581269813605096,-184.4141475878998,0.0,1,SL1.5_PT1.5
2023-12,-3.4769940639922514,-1406.733290014512,0.0,2,SL1.5_PT1.5
2024-01,0.14888917714417485,60.23805567591137,0.5,2,SL1.5_PT1.5
2024-02,-2.290915283639274,-926.8657739375382,0.5,2,SL1.5_PT1.5
2024-03,0.7253994010758719,293.4843911923031,1.0,1,SL1.5_PT1.5
2024-04,-3.504413412026612,-1417.8266968367661,0.0,2,SL1.5_PT1.5
2024-05,1.7394864947134216,703.7669649727293,1.0,1,SL1.5_PT1.5
2024-06,-1.9454025644164097,-787.077141771693,0.5,2,SL1.5_PT1.5
2024-07,-2.224436926182765,-899.969749159118,0.0,2,SL1.5_PT1.5
2024-08,1.34871138347013,545.6659306373749,1.0,1,SL1.5_PT1.5
2024-09,-1.7243145337313035,-697.6286448618687,0.0,1,SL1.5_PT1.5
2024-10,-6.038742917098618,-2443.173768772043,0.25,4,SL1.5_PT1.5
2024-11,2.645013756872015,1070.1280577010803,1.0,1,SL1.5_PT1.5
2024-12,2.4578464228606802,994.4033038731437,1.0,1,SL1.5_PT1.5
2025-01,-1.0326809443667941,-417.805332901952,0.0,1,SL1.5_PT1.5
2025-02,-0.2755893006867455,-111.49879364554704,0.5,2,SL1.5_PT1.5
2025-03,0.0,0.0,,0,SL1.5_PT1.5
2025-04,-15.233054521832806,-6163.037528992473,0.0,1,SL1.5_PT1.5
2025-05,2.6086658379432914,1055.4223013383344,1.0,1,SL1.5_PT1.5
2025-06,-1.5043253349747223,-608.6247168599969,0.5,2,SL1.5_PT1.5
2025-07,0.2997911562697593,121.29045716356246,1.0,1,SL1.5_PT1.5
2025-08,-2.228987777232283,-901.8109469154076,0.0,1,SL1.5_PT1.5
2025-09,0.0,0.0,,0,SL1.5_PT1.5
2025-10,0.0,0.0,,0,SL1.5_PT1.5
2025-11,0.796811747700867,322.37662496278335,0.5,2,SL1.5_PT1.5
2025-12,0.42319426886305334,171.21727998277527,0.5,2,SL1.5_PT1.5
2020-12,-4.810404960080497,-1783.2448869990392,0.0,1,SL1.5_PT2.0
2021-01,2.961724869103764,1097.928505677993,0.6666666666666666,3,SL1.5_PT2.0
2021-02,-4.479907904947912,-1660.7277208510234,0.0,1,SL1.5_PT2.0
2021-03,-4.017307534319575,-1489.2390930759018,0.3333333333333333,3,SL1.5_PT2.0
2021-04,0.15816387738636628,58.63226235582064,0.6666666666666666,3,SL1.5_PT2.0
2021-05,0.0,0.0,,0,SL1.5_PT2.0
2021-06,2.990111103585564,1108.4514466613189,0.6666666666666666,3,SL1.5_PT2.0
2021-07,0.2591629500144599,96.07320160112664,1.0,1,SL1.5_PT2.0
2021-08,-1.3224918802279597,-490.2553741493711,0.0,1,SL1.5_PT2.0
2021-09,3.5420721604969603,1313.0665966804895,0.5,2,SL1.5_PT2.0
2021-10,-1.147017048222336,-425.2058409878621,0.0,1,SL1.5_PT2.0
2021-11,2.992007714779567,1109.1545313792165,1.0,1,SL1.5_PT2.0
2021-12,0.7279357916243512,269.85,1.0,1,SL1.5_PT2.0
2022-01,0.0,0.0,,0,SL1.5_PT2.0
2022-02,4.746456294621536,1759.5387475666125,0.3333333333333333,3,SL1.5_PT2.0
2022-03,0.0,0.0,,0,SL1.5_PT2.0
2022-04,0.8795658204784951,326.06012698796656,0.5,2,SL1.5_PT2.0
2022-05,7.056779775849145,2615.9889985126392,0.6666666666666666,3,SL1.5_PT2.0
2022-06,-2.802980349340192,-1039.0809958411558,0.0,3,SL1.5_PT2.0
2022-07,2.7407994326343026,1016.0301710759087,0.5,2,SL1.5_PT2.0
2022-08,0.02929576079197265,10.860107636791964,1.0,1,SL1.5_PT2.0
2022-09,1.6267805518293386,603.0569412331969,1.0,1,SL1.5_PT2.0
2022-10,2.290871674993361,849.2393540884912,1.0,1,SL1.5_PT2.0
2022-11,6.757268644792542,2504.9584932873477,1.0,2,SL1.5_PT2.0
2022-12,0.4688665049707048,173.81151994740327,0.3333333333333333,3,SL1.5_PT2.0
2023-01,3.344472280635886,1239.8151805610473,0.3333333333333333,3,SL1.5_PT2.0
2023-02,0.0,0.0,,0,SL1.5_PT2.0
2023-03,-4.18479989650936,-1551.329478597483,0.25,4,SL1.5_PT2.0
2023-04,0.1249439631827638,46.317448396970576,1.0,1,SL1.5_PT2.0
2023-05,1.2699449415813922,470.7759206633229,1.0,1,SL1.5_PT2.0
2023-06,-5.234536623627956,-1940.4729429967915,0.0,2,SL1.5_PT2.0
2023-07,4.175260195954769,1547.7930565335093,1.0,1,SL1.5_PT2.0
2023-08,0.0,0.0,,0,SL1.5_PT2.0
2023-09,1.6712338095746984,619.5360204879997,0.6666666666666666,3,SL1.5_PT2.0
2023-10,-3.3573209470309924,-1244.5782553632666,0.0,3,SL1.5_PT2.0
2023-11,-0.4974676987627488,-184.4141475878998,0.0,1,SL1.5_PT2.0
2023-12,-3.7947434169762526,-1406.733290014512,0.0,2,SL1.5_PT2.0
2024-01,0.16249559660684187,60.23805567591137,0.5,2,SL1.5_PT2.0
2024-02,-1.9083436734796049,-707.4340157658,0.5,2,SL1.5_PT2.0
2024-03,0.7916909121065775,293.4843911923031,1.0,1,SL1.5_PT2.0
2024-04,-3.8246685156494724,-1417.8266968367661,0.0,2,SL1.5_PT2.0
2024-05,-1.3770118724893976,-510.46625,0.0,1,SL1.5_PT2.0
2024-06,-2.123185555919989,-787.077141771693,0.5,2,SL1.5_PT2.0
2024-07,-2.427719813941491,-899.969749159118,0.0,2,SL1.5_PT2.0
2024-08,-1.298152161730093,-481.2325,0.0,1,SL1.5_PT2.0
2024-09,-1.443739320054963,-535.2025,0.0,1,SL1.5_PT2.0
2024-10,4.371227544364376,1620.4392838200256,0.5,4,SL1.5_PT2.0
2024-11,3.8489754299157366,1426.837410268118,1.0,1,SL1.5_PT2.0
2024-12,-1.0069778450803526,-373.2925,0.0,1,SL1.5_PT2.0
2025-01,-1.1270537548669928,-417.805332901952,0.0,1,SL1.5_PT2.0
2025-02,-2.907722787988763,-1077.9096224790155,0.5,2,SL1.5_PT2.0
2025-03,0.0,0.0,,0,SL1.5_PT2.0
2025-04,-16.62514583093467,-6163.037528992473,0.0,1,SL1.5_PT2.0
2025-05,4.009610438214219,1486.3857351177837,1.0,1,SL1.5_PT2.0
2025-06,-0.7982975279275137,-295.9335018141362,0.5,2,SL1.5_PT2.0
2025-07,0.3271879375647111,121.29045716356246,1.0,1,SL1.5_PT2.0
2025-08,-2.4326865500773502,-901.8109469154076,0.0,1,SL1.5_PT2.0
2025-09,0.0,0.0,,0,SL1.5_PT2.0
2025-10,0.0,0.0,,0,SL1.5_PT2.0
2025-11,2.0863437025375147,773.4196540514146,0.5,2,SL1.5_PT2.0
2025-12,1.1772468801523361,436.41221418749205,0.5,2,SL1.5_PT2.0
2020-12,-4.1038274215217125,-1783.2448869990392,0.0,1,SL1.5_PT2.0
2021-01,7.311054316269356,3176.888033762705,1.0,3,SL1.5_PT2.0
2021-02,-3.8218755091898706,-1660.7277208510234,0.0,1,SL1.5_PT2.0
2021-03,-3.4272243099779622,-1489.2390930759018,0.3333333333333333,3,SL1.5_PT2.0
2021-04,0.13493193660383765,58.63226235582064,0.6666666666666666,3,SL1.5_PT2.0
2021-05,0.0,0.0,,0,SL1.5_PT2.0
2021-06,2.550907884496619,1108.4514466613189,0.6666666666666666,3,SL1.5_PT2.0
2021-07,0.22109573512788075,96.07320160112664,1.0,1,SL1.5_PT2.0
2021-08,-1.1282373288440335,-490.2553741493711,0.0,1,SL1.5_PT2.0
2021-09,3.0217940031836394,1313.0665966804895,0.5,2,SL1.5_PT2.0
2021-10,-0.978537161530148,-425.2058409878621,0.0,1,SL1.5_PT2.0
2021-11,2.5525259114798997,1109.1545313792165,1.0,1,SL1.5_PT2.0
2021-12,0.6210127603737415,269.85,1.0,1,SL1.5_PT2.0
2022-01,0.0,0.0,,0,SL1.5_PT2.0
2022-02,8.057508021735519,3501.2461553233925,0.6666666666666666,3,SL1.5_PT2.0
2022-03,0.0,0.0,,0,SL1.5_PT2.0
2022-04,0.7503705744250874,326.06012698796656,0.5,2,SL1.5_PT2.0
2022-05,6.020242909296549,2615.9889985126392,0.6666666666666666,3,SL1.5_PT2.0
2022-06,-2.0393566471249276,-886.1659958411558,0.3333333333333333,3,SL1.5_PT2.0
2022-07,2.3382164208369645,1016.0301710759087,0.5,2,SL1.5_PT2.0
2022-08,0.024992645623420896,10.860107636791964,1.0,1,SL1.5_PT2.0
2022-09,1.3878304826302494,603.0569412331969,1.0,1,SL1.5_PT2.0
2022-10,1.9543764146766989,849.2393540884912,1.0,1,SL1.5_PT2.0
2022-11,5.764725545814431,2504.9584932873477,1.0,2,SL1.5_PT2.0
2022-12,0.3999969308404393,173.81151994740327,0.3333333333333333,3,SL1.5_PT2.0
2023-01,11.07057585398206,4810.520950325026,1.0,3,SL1.5_PT2.0
2023-02,0.0,0.0,,0,SL1.5_PT2.0
2023-03,-3.5701145145561615,-1551.329478597483,0.25,4,SL1.5_PT2.0
2023-04,0.10659153782646295,46.317448396970576,1.0,1,SL1.5_PT2.0
2023-05,1.0834087604543994,470.7759206633229,1.0,1,SL1.5_PT2.0
2023-06,-4.4656603993366515,-1940.4729429967915,0.0,2,SL1.5_PT2.0
2023-07,3.561976055309191,1547.7930565335093,1.0,1,SL1.5_PT2.0
2023-08,0.0,0.0,,0,SL1.5_PT2.0
2023-09,1.425754212466984,619.5360204879997,0.6666666666666666,3,SL1.5_PT2.0
2023-10,-1.9171355584559016,-833.0570053632667,0.0,3,SL1.5_PT2.0
2023-11,-0.4243970311118482,-184.4141475878998,0.0,1,SL1.5_PT2.0
2023-12,-3.2373515788087723,-1406.733290014512,0.0,2,SL1.5_PT2.0
2024-01,0.13862739016062572,60.23805567591137,0.5,2,SL1.5_PT2.0
2024-02,-1.628036134567354,-707.4340157658,0.5,2,SL1.5_PT2.0
2024-03,0.675403194000145,293.4843911923031,1.0,1,SL1.5_PT2.0
2024-04,-3.2628811218609752,-1417.8266968367661,0.0,2,SL1.5_PT2.0
2024-05,-0.36743254988779706,-159.66125,0.0,1,SL1.5_PT2.0
2024-06,-1.8113209132433346,-787.077141771693,0.5,2,SL1.5_PT2.0
2024-07,-2.071123580426784,-899.969749159118,0.0,2,SL1.5_PT2.0
2024-08,-1.1074727559998392,-481.2325,0.0,1,SL1.5_PT2.0
2024-09,-1.6054707817730653,-697.6286448618687,0.0,1,SL1.5_PT2.0
2024-10,-3.1831418404181933,-1383.1774167086335,0.25,4,SL1.5_PT2.0
2024-11,3.2836177089313496,1426.837410268118,1.0,1,SL1.5_PT2.0
2024-12,0.3498371883439046,152.0155000000131,1.0,1,SL1.5_PT2.0
2025-01,-0.9615061815242217,-417.805332901952,0.0,1,SL1.5_PT2.0
2025-02,-2.480621197291499,-1077.9096224790155,0.5,2,SL1.5_PT2.0
2025-03,0.0,0.0,,0,SL1.5_PT2.0
2025-04,-14.183157117534106,-6163.037528992473,0.0,1,SL1.5_PT2.0
2025-05,3.42065780376375,1486.3857351177837,1.0,1,SL1.5_PT2.0
2025-06,-0.681039395399905,-295.9335018141362,0.5,2,SL1.5_PT2.0
2025-07,0.2791288553275411,121.29045716356246,1.0,1,SL1.5_PT2.0
2025-08,-2.075360776280137,-901.8109469154076,0.0,1,SL1.5_PT2.0
2025-09,0.0,0.0,,0,SL1.5_PT2.0
2025-10,0.0,0.0,,0,SL1.5_PT2.0
2025-11,1.7798905847314184,773.4196540514146,0.5,2,SL1.5_PT2.0
2025-12,1.00432667701831,436.41221418749205,0.5,2,SL1.5_PT2.0
2020-12,-3.7872164608667855,-1783.2448869990392,0.0,1,SL1.5_PT2.0
2021-01,6.747005273091982,3176.888033762705,1.0,3,SL1.5_PT2.0
2021-02,-3.527017184952772,-1660.7277208510234,0.0,1,SL1.5_PT2.0
2021-03,-3.162813390680658,-1489.2390930759018,0.3333333333333333,3,SL1.5_PT2.0
2021-04,0.12452191549838637,58.63226235582064,0.6666666666666666,3,SL1.5_PT2.0
2021-05,0.0,0.0,,0,SL1.5_PT2.0
2021-06,2.3541049215803023,1108.4514466613189,0.6666666666666666,3,SL1.5_PT2.0
2021-07,0.20403816279225145,96.07320160112664,1.0,1,SL1.5_PT2.0
2021-08,-1.041193633327324,-490.2553741493711,0.0,1,SL1.5_PT2.0
2021-09,2.7886620987492883,1313.0665966804895,0.5,2,SL1.5_PT2.0
2021-10,-0.9030428585475617,-425.2058409878621,0.0,1,SL1.5_PT2.0
2021-11,2.355598117515655,1109.1545313792165,1.0,1,SL1.5_PT2.0
2021-12,3.2111987511066205,1512.02177462494,1.0,1,SL1.5_PT2.0
2022-01,0.0,0.0,,0,SL1.5_PT2.0
2022-02,7.435869952388901,3501.2461553233925,0.6666666666666666,3,SL1.5_PT2.0
2022-03,0.0,0.0,,0,SL1.5_PT2.0
2022-04,0.6924793611713334,326.06012698796656,0.5,2,SL1.5_PT2.0
2022-05,5.555780178507149,2615.9889985126392,0.6666666666666666,3,SL1.5_PT2.0
2022-06,-5.219774714191067,-2457.777807671898,0.0,3,SL1.5_PT2.0
2022-07,2.15782263932999,1016.0301710759087,0.5,2,SL1.5_PT2.0
2022-08,0.023064458902253827,10.860107636791964,1.0,1,SL1.5_PT2.0
2022-09,1.2807591325955487,603.0569412331969,1.0,1,SL1.5_PT2.0
2022-10,1.80359595278713,849.2393540884912,1.0,1,SL1.5_PT2.0
2022-11,5.319976021650589,2504.9584932873477,1.0,2,SL1.5_PT2.0
2022-12,0.3691371018261251,173.81151994740327,0.3333333333333333,3,SL1.5_PT2.0
2023-01,10.216479105724353,4810.520950325026,1.0,3,SL1.5_PT2.0
2023-02,0.0,0.0,,0,SL1.5_PT2.0
2023-03,-4.701952336293908,-2213.956490010152,0.25,4,SL1.5_PT2.0
2023-04,0.09836798314871567,46.317448396970576,1.0,1,SL1.5_PT2.0
2023-05,0.9998235963633035,470.7759206633229,1.0,1,SL1.5_PT2.0
2023-06,-4.121133964921343,-1940.4729429967915,0.0,2,SL1.5_PT2.0
2023-07,3.2871690166927587,1547.7930565335093,1.0,1,SL1.5_PT2.0
2023-08,0.0,0.0,,0,SL1.5_PT2.0
2023-09,1.31575704043688,619.5360204879997,0.6666666666666666,3,SL1.5_PT2.0
2023-10,-4.166224939848142,-1961.7044335437072,0.0,3,SL1.5_PT2.0
2023-11,-0.391654730347749,-184.4141475878998,0.0,1,SL1.5_PT2.0
2023-12,-2.9875893719554627,-1406.733290014512,0.0,2,SL1.5_PT2.0
2024-01,0.1279322642053617,60.23805567591137,0.5,2,SL1.5_PT2.0
2024-02,-1.5024328789715882,-707.4340157658,0.5,2,SL1.5_PT2.0
2024-03,0.6232957264783994,293.4843911923031,1.0,1,SL1.5_PT2.0
2024-04,-3.0111493065615473,-1417.8266968367661,0.0,2,SL1.5_PT2.0
2024-05,2.1854856256063604,1029.0555366303167,1.0,1,SL1.5_PT2.0
2024-06,-1.671577206822151,-787.077141771693,0.5,2,SL1.5_PT2.0
2024-07,-1.9113360554945473,-899.969749159118,0.0,2,SL1.5_PT2.0
2024-08,-1.6555613476706779,-779.5359306373749,0.0,1,SL1.5_PT2.0
2024-09,-1.4816084468574064,-697.6286448618687,0.0,1,SL1.5_PT2.0
2024-10,-2.9375619237992834,-1383.1774167086335,0.25,4,SL1.5_PT2.0
2024-11,3.030286062528249,1426.837410268118,1.0,1,SL1.5_PT2.0
2024-12,0.3228471917145357,152.0155000000131,1.0,1,SL1.5_PT2.0
2025-01,-0.8873258214507093,-417.805332901952,0.0,1,SL1.5_PT2.0
2025-02,-6.905357179747491,-3251.449451312458,0.0,2,SL1.5_PT2.0
2025-03,0.0,0.0,,0,SL1.5_PT2.0
2025-04,-13.088924212770014,-6163.037528992473,0.0,1,SL1.5_PT2.0
2025-05,3.1567534915010698,1486.3857351177837,1.0,1,SL1.5_PT2.0
2025-06,-0.6284970940130059,-295.9335018141362,0.5,2,SL1.5_PT2.0
2025-07,0.25759401822199024,121.29045716356246,1.0,1,SL1.5_PT2.0
2025-08,-1.9152463509907907,-901.8109469154076,0.0,1,SL1.5_PT2.0
2025-09,0.0,0.0,,0,SL1.5_PT2.0
2025-10,0.0,0.0,,0,SL1.5_PT2.0
2025-11,1.6425717333252556,773.4196540514146,0.5,2,SL1.5_PT2.0
2025-12,0.9268427086734059,436.41221418749205,0.5,2,SL1.5_PT2.0
2020-12,-4.193961916903025,-1783.2448869990392,0.0,1,SL1.5_PT2.5
2021-01,4.282842343890982,1821.0362570975076,0.6666666666666666,3,SL1.5_PT2.5
2021-02,-3.905817348124046,-1660.7277208510234,0.0,1,SL1.5_PT2.5
2021-03,-2.53412142967845,-1077.4916825772598,0.3333333333333333,3,SL1.5_PT2.5
2021-04,0.9206046581561814,391.4350158946539,0.6666666666666666,3,SL1.5_PT2.5
2021-05,0.0,0.0,,0,SL1.5_PT2.5
2021-06,3.39506754955197,1443.560282308328,0.6666666666666666,3,SL1.5_PT2.5
2021-07,-5.2784155432386735,-2244.347401200845,0.0,1,SL1.5_PT2.5
2021-08,-1.153017391907214,-490.2553741493711,0.0,1,SL1.5_PT2.5
2021-09,4.150292577929155,1764.6769727006454,0.5,2,SL1.5_PT2.5
2021-10,-1.0000292819842964,-425.2058409878621,0.0,1,SL1.5_PT2.5
2021-11,2.6085883652206214,1109.1545313792165,1.0,1,SL1.5_PT2.5
2021-12,0.6346523865159364,269.85,1.0,1,SL1.5_PT2.5
2022-01,0.0,0.0,,0,SL1.5_PT2.5
2022-02,5.597296808523731,2379.933607548486,0.3333333333333333,3,SL1.5_PT2.5
2022-03,0.0,0.0,,0,SL1.5_PT2.5
2022-04,0.7668513534949128,326.06012698796656,0.5,2,SL1.5_PT2.5
2022-05,7.36374740382462,3131.0167252828514,0.6666666666666666,3,SL1.5_PT2.5
2022-06,-2.443784449857125,-1039.0809958411558,0.0,3,SL1.5_PT2.5
2022-07,2.389571883807747,1016.0301710759087,0.5,2,SL1.5_PT2.5
2022-08,0.8040873687116493,341.89263454599813,1.0,1,SL1.5_PT2.5
2022-09,2.1510372033427023,914.6068015415125,1.0,1,SL1.5_PT2.5
2022-10,1.9973014000204308,849.2393540884912,1.0,1,SL1.5_PT2.5
2022-11,7.959160625181467,3384.182491609188,1.0,2,SL1.5_PT2.5
2022-12,1.3472322784415702,572.8342602369287,0.6666666666666666,3,SL1.5_PT2.5
2023-01,2.915885355500297,1239.8151805610473,0.3333333333333333,3,SL1.5_PT2.5
2023-02,0.0,0.0,,0,SL1.5_PT2.5
